GameId,GameDate,Quarter,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,SeasonYear,Yards,IsRush,IsPass,IsIncomplete,IsTouchdown,IsSack,IsInterception,IsFumble
2022112710,11/27/2022,2,NO,SF,3,10,2,0,2022,0,0,1,1,0,0,0,0
2022112710,11/27/2022,2,NO,SF,3,10,2,0,2022,9,0,1,0,0,0,0,0
2022112710,11/27/2022,2,NO,SF,4,1,11,0,2022,0,0,0,0,0,0,0,0
2022112710,11/27/2022,2,SF,NO,1,10,43,0,2022,0,0,1,1,0,0,0,0
2022112710,11/27/2022,2,SF,NO,2,10,43,0,2022,0,0,1,1,0,0,0,0
2022112710,11/27/2022,2,SF,NO,3,10,43,1,2022,13,0,1,0,0,0,0,0
2022112710,11/27/2022,2,SF,NO,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022112710,11/27/2022,2,NO,SF,1,10,31,0,2022,8,0,1,0,0,0,0,0
2022112710,11/27/2022,2,NO,SF,2,2,39,1,2022,6,1,0,0,0,0,0,0
2022112710,11/27/2022,3,NO,SF,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022112710,11/27/2022,3,SF,NO,1,10,25,0,2022,4,1,0,0,0,0,0,0
2022112710,11/27/2022,3,SF,NO,2,6,29,1,2022,16,0,1,0,0,0,0,0
2022112710,11/27/2022,3,SF,NO,1,10,45,0,2022,0,1,0,0,0,0,0,0
2022112710,11/27/2022,3,SF,NO,2,10,45,0,2022,7,0,1,0,0,0,0,0
2022112710,11/27/2022,3,SF,NO,1,20,47,0,2022,11,0,1,0,0,0,0,0
2022112710,11/27/2022,3,SF,NO,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022112710,11/27/2022,3,NO,SF,1,10,25,0,2022,8,0,1,0,0,0,0,0
2022112710,11/27/2022,3,NO,SF,2,2,33,0,2022,1,1,0,0,0,0,0,0
2022112710,11/27/2022,3,NO,SF,3,1,34,1,2022,3,1,0,0,0,0,0,0
2022112710,11/27/2022,3,NO,SF,1,10,37,1,2022,10,0,1,0,0,0,0,0
2022112710,11/27/2022,3,NO,SF,1,10,47,0,2022,0,1,0,0,0,0,0,0
2022112710,11/27/2022,3,NO,SF,2,10,47,1,2022,12,0,1,0,0,0,0,0
2022112800,11/28/2022,4,PIT,IND,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022112800,11/28/2022,4,IND,PIT,1,10,25,0,2022,1,0,1,0,0,0,0,0
2022112800,11/28/2022,4,IND,PIT,2,9,26,0,2022,-5,0,0,0,0,1,0,0
2022112800,11/28/2022,4,IND,PIT,3,14,21,0,2022,4,0,1,0,0,0,0,0
2022112800,11/28/2022,4,IND,PIT,4,10,25,0,2022,0,0,0,0,0,0,0,0
2022112800,11/28/2022,4,PIT,IND,1,10,27,0,2022,8,1,0,0,0,0,0,0
2022112800,11/28/2022,4,PIT,IND,2,2,35,0,2022,1,1,0,0,0,0,0,0
2022112800,11/28/2022,4,PIT,IND,3,1,36,1,2022,4,1,0,0,0,0,0,0
2022112800,11/28/2022,4,PIT,IND,1,10,40,0,2022,3,1,0,0,0,0,0,0
2022112800,11/28/2022,4,PIT,IND,2,7,43,0,2022,-6,0,0,0,0,1,0,0
2022112800,11/28/2022,4,PIT,IND,3,13,37,0,2022,6,0,1,0,0,0,0,0
2022112800,11/28/2022,4,PIT,IND,4,7,43,0,2022,0,0,0,0,0,0,0,0
2022112800,11/28/2022,4,IND,PIT,1,10,7,0,2022,28,0,1,0,0,0,0,0
2022112800,11/28/2022,4,IND,PIT,1,10,35,0,2022,4,1,0,0,0,0,0,0
2022112800,11/28/2022,4,IND,PIT,2,6,39,1,2022,17,0,1,0,0,0,0,0
2022120100,12/1/2022,1,BUF,NE,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120100,12/1/2022,1,NE,BUF,1,10,25,0,2022,9,0,1,0,0,0,0,0
2022120100,12/1/2022,1,NE,BUF,2,1,34,1,2022,2,1,0,0,0,0,0,0
2022120100,12/1/2022,4,BUF,NE,2,4,18,0,2022,3,1,0,0,0,0,0,0
2022120100,12/1/2022,4,BUF,NE,3,1,21,1,2022,10,0,1,0,0,0,0,0
2022120100,12/1/2022,4,BUF,NE,1,10,31,0,2022,9,1,0,0,0,0,0,0
2022120100,12/1/2022,4,BUF,NE,2,1,40,0,2022,-2,1,0,0,0,0,0,0
2022120100,12/1/2022,4,BUF,NE,3,3,38,0,2022,0,0,1,0,0,0,0,0
2022120100,12/1/2022,4,BUF,NE,4,3,38,0,2022,0,0,0,0,0,0,0,0
2022120100,12/1/2022,4,NE,BUF,1,10,22,1,2022,19,0,1,0,0,0,0,0
2022120100,12/1/2022,4,NE,BUF,1,10,41,0,2022,3,0,1,0,0,0,0,0
2022120100,12/1/2022,4,NE,BUF,2,7,44,0,2022,0,0,1,1,0,0,0,0
2022120100,12/1/2022,4,NE,BUF,3,7,44,1,2022,7,0,1,0,0,0,0,0
2022120403,12/4/2022,3,DET,JAX,1,10,25,0,2022,5,0,1,0,0,0,0,0
2022120403,12/4/2022,3,DET,JAX,2,5,30,0,2022,3,1,0,0,0,0,0,0
2022120403,12/4/2022,3,DET,JAX,3,2,33,1,2022,7,0,1,0,0,0,0,0
2022120403,12/4/2022,3,DET,JAX,1,10,40,0,2022,3,1,0,0,0,0,0,0
2022120403,12/4/2022,3,DET,JAX,1,10,48,0,2022,0,0,1,1,0,0,0,0
2022120403,12/4/2022,3,DET,JAX,2,10,48,1,2022,14,0,1,0,0,0,0,0
2022120403,12/4/2022,4,DET,JAX,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120403,12/4/2022,4,JAX,DET,1,10,25,0,2022,-5,0,0,0,0,1,0,0
2022120403,12/4/2022,4,JAX,DET,2,15,20,0,2022,7,0,1,0,0,0,0,0
2022120403,12/4/2022,4,JAX,DET,3,8,27,0,2022,-4,0,1,0,0,0,0,0
2022120403,12/4/2022,4,JAX,DET,4,12,23,0,2022,0,0,0,0,0,0,0,0
2022120403,12/4/2022,4,DET,JAX,1,10,32,0,2022,1,1,0,0,0,0,0,0
2022120403,12/4/2022,4,DET,JAX,2,9,33,0,2022,2,1,0,0,0,0,0,0
2022120403,12/4/2022,4,DET,JAX,3,7,35,1,2022,15,0,1,0,0,0,0,0
2022120403,12/4/2022,4,DET,JAX,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120403,12/4/2022,4,JAX,DET,1,10,23,0,2022,6,1,0,0,0,0,0,0
2022120403,12/4/2022,4,JAX,DET,2,4,29,0,2022,3,0,1,0,0,0,0,0
2022120403,12/4/2022,4,JAX,DET,3,1,32,0,2022,0,0,0,0,0,0,0,0
2022120403,12/4/2022,4,JAX,DET,3,5,28,0,2022,0,0,1,1,0,0,0,0
2022120403,12/4/2022,4,JAX,DET,4,5,28,0,2022,3,0,1,0,0,0,0,0
2022120404,12/4/2022,1,CLE,HOU,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120404,12/4/2022,1,HOU,CLE,1,10,25,0,2022,0,0,1,1,0,0,1,0
